id,label
5346,-1
5347,6
5348,7
5349,7
5350,2
5351,-1
5352,7
5353,7
5354,-1
5355,7
5356,6
5357,3
5358,3
5359,3
5360,-1
5361,7
5362,7
5363,7
5364,-1
5365,2
5366,7
5367,7
5368,-1
5369,6
5370,6
5371,7
5372,6
5373,-1
5374,-1
5375,-1
5376,-1
5377,6
5378,3
5379,-1
5380,3
5381,7
5382,-1
5383,-1
5384,-1
5385,-1
5386,3
5387,3
5388,7
5389,7
5390,1
5391,7
5392,7
5393,7
5394,6
5395,6
5396,-1
5397,-1
5398,6
5399,-1
5400,7
5401,-1
5402,7
5403,7
5404,7
5405,-1
5406,6
5407,-1
5408,6
5409,7
5410,7
5411,7
5412,7
5413,-1
5414,7
5415,-1
5416,-1
5417,7
5418,-1
5419,-1
5420,-1
5421,3
5422,7
5423,7
5424,6
5425,7
5426,-1
5427,6
5428,6
5429,7
5430,-1
5431,6
5432,7
5433,-1
5434,3
5435,6
5436,-1
5437,-1
5438,-1
5439,-1
5440,7
5441,-1
5442,-1
5443,7
5444,3
5445,-1
5446,3
5447,7
5448,7
5449,-1
5450,-1
5451,6
5452,6
5453,-1
5454,1
5455,-1
5456,3
5457,6
5458,3
5459,2
5460,-1
5461,3
5462,7
5463,7
5464,7
5465,7
5466,-1
5467,7
5468,2
5469,-1
5470,-1
5471,7
5472,-1
5473,-1
5474,3
5475,-1
5476,7
5477,8
5478,7
5479,7
5480,7
5481,7
5482,-1
5483,7
5484,8
5485,7
5486,7
5487,7
5488,-1
5489,-1
5490,7
5491,1
5492,7
5493,7
5494,7
5495,7
5496,-1
5497,-1
5498,-1
5499,7
5500,7
5501,8
5502,-1
5503,7
5504,6
5505,6
5506,3
5507,7
5508,7
5509,7
5510,7
5511,7
5512,-1
5513,7
5514,7
5515,-1
5516,7
5517,3
5518,7
5519,7
5520,-1
5521,7
5522,7
5523,7
5524,-1
5525,7
5526,-1
5527,7
5528,7
5529,-1
5530,-1
5531,3
5532,7
5533,7
5534,7
5535,7
5536,5
5537,6
5538,5
5539,-1
5540,6
5541,7
5542,7
5543,-1
5544,-1
5545,6
5546,5
5547,7
5548,-1
5549,7
5550,3
5551,5
5552,7
5553,6
5554,7
5555,-1
5556,-1
5557,7
5558,-1
5559,7
5560,6
5561,7
5562,-1
5563,-1
5564,8
5565,7
5566,-1
5567,-1
5568,-1
5569,7
5570,7
5571,3
5572,-1
5573,-1
5574,3
5575,-1
5576,7
5577,-1
5578,10
5579,-1
5580,7
5581,7
5582,7
5583,6
5584,7
5585,6
5586,-1
5587,7
5588,7
5589,1
5590,7
5591,7
5592,-1
5593,7
5594,7
5595,-1
5596,7
5597,-1
5598,7
5599,7
5600,6
5601,6
5602,0
5603,7
5604,7
5605,-1
5606,-1
5607,7
5608,7
5609,7
5610,7
5611,7
5612,-1
5613,-1
5614,3
5615,7
5616,7
5617,7
5618,7
5619,7
5620,7
5621,-1
5622,6
5623,6
5624,7
5625,7
5626,-1
5627,3
5628,7
5629,7
5630,7
5631,6
5632,-1
5633,3
5634,6
5635,7
5636,7
5637,3
5638,-1
5639,-1
5640,7
5641,6
5642,7
5643,7
5644,-1
5645,-1
5646,7
5647,3
5648,-1
5649,7
5650,3
5651,6
5652,-1
5653,-1
5654,1
5655,-1
5656,3
5657,3
5658,-1
5659,-1
5660,7
5661,-1
5662,7
5663,7
5664,7
5665,7
5666,7
5667,6
5668,7
5669,7
5670,7
5671,7
5672,7
5673,7
5674,6
5675,7
5676,-1
5677,8
5678,7
5679,7
5680,-1
5681,3
5682,7
5683,-1
5684,7
5685,7
5686,7
5687,7
5688,-1
5689,-1
5690,7
5691,7
5692,-1
5693,7
5694,7
5695,7
5696,7
5697,-1
5698,7
5699,7
5700,7
5701,7
5702,7
5703,7
5704,7
5705,-1
5706,7
5707,-1
5708,6
5709,7
5710,-1
5711,7
5712,-1
5713,7
5714,7
5715,7
5716,7
5717,0
5718,-1
5719,6
5720,7
5721,1
5722,7
5723,6
5724,7
5725,-1
5726,6
5727,7
5728,-1
5729,6
5730,-1
5731,8
5732,-1
5733,3
5734,6
5735,-1
5736,-1
5737,2
5738,6
5739,7
5740,7
5741,7
5742,7
5743,7
5744,7
5745,7
5746,7
5747,-1
5748,7
5749,-1
5750,7
5751,7
5752,8
5753,7
5754,7
5755,-1
5756,7
5757,7
5758,7
5759,-1
5760,7
5761,-1
5762,7
5763,7
5764,7
5765,5
5766,7
5767,7
5768,8
5769,7
5770,7
5771,7
5772,8
5773,7
5774,-1
5775,8
5776,6
5777,8
5778,-1
5779,-1
5780,-1
5781,7
5782,-1
5783,7
5784,7
5785,-1
5786,8
5787,8
5788,-1
5789,7
5790,-1
5791,-1
5792,7
5793,-1
5794,6
5795,-1
5796,6
5797,-1
5798,7
5799,7
5800,7
5801,7
5802,6
5803,-1
5804,7
5805,-1
5806,7
5807,7
5808,7
5809,7
5810,7
5811,7
5812,7
5813,7
5814,7
5815,7
5816,7
5817,7
5818,7
5819,6
5820,7
5821,7
5822,8
5823,7
5824,7
5825,7
5826,7
5827,7
5828,-1
5829,10
5830,7
5831,7
5832,7
5833,7
5834,7
5835,5
5836,7
5837,7
5838,3
5839,-1
5840,7
5841,-1
5842,7
5843,7
5844,7
5845,7
5846,-1
5847,-1
5848,-1
5849,5
5850,7
5851,-1
5852,6
5853,-1
5854,-1
5855,7
5856,7
5857,-1
5858,7
5859,-1
5860,6
5861,3
5862,7
5863,6
5864,-1
5865,-1
5866,-1
5867,8
5868,2
5869,7
5870,7
5871,-1
5872,7
5873,7
5874,7
5875,6
5876,7
5877,7
5878,7
5879,7
5880,7
5881,3
5882,7
5883,7
5884,8
5885,7
5886,7
5887,7
5888,-1
5889,7
5890,-1
5891,7
5892,7
5893,8
5894,7
5895,7
5896,1
5897,-1
5898,6
5899,-1
5900,7
5901,7
5902,7
5903,6
5904,3
5905,-1
5906,7
5907,-1
5908,7
5909,7
5910,-1
5911,8
5912,7
5913,7
5914,7
5915,7
5916,7
5917,7
5918,7
5919,3
5920,-1
5921,-1
5922,7
5923,7
5924,-1
5925,7
5926,-1
5927,8
5928,-1
5929,2
5930,7
5931,-1
5932,7
5933,6
5934,-1
5935,0
5936,6
5937,-1
5938,3
5939,6
5940,1
5941,3
5942,7
5943,-1
5944,8
5945,6
5946,-1
5947,7
5948,8
5949,7
5950,0
5951,7
5952,1
5953,7
5954,7
5955,7
5956,-1
5957,7
5958,7
5959,6
5960,7
5961,7
5962,7
5963,7
5964,7
5965,8
5966,-1
5967,10
5968,7
5969,7
5970,-1
5971,-1
5972,3
5973,7
5974,7
5975,8
5976,-1
5977,-1
5978,8
5979,0
5980,-1
5981,3
5982,3
5983,3
5984,2
5985,7
5986,7
5987,3
5988,7
5989,7
5990,7
5991,7
5992,6
5993,7
5994,7
5995,7
5996,7
5997,3
5998,7
5999,6
6000,7
6001,6
6002,7
6003,3
6004,8
6005,-1
6006,-1
6007,8
6008,6
6009,7
6010,7
6011,7
6012,6
6013,-1
6014,-1
6015,-1
6016,7
6017,-1
6018,7
6019,7
6020,7
6021,7
6022,7
6023,-1
6024,-1
6025,7
6026,-1
6027,7
6028,-1
6029,-1
6030,8
6031,7
6032,-1
6033,6
6034,7
6035,-1
6036,7
6037,6
6038,-1
6039,7
6040,3
6041,7
6042,7
6043,3
6044,-1
6045,7
6046,7
6047,7
6048,7
6049,6
6050,-1
6051,7
6052,7
6053,-1
6054,7
6055,7
6056,-1
6057,7
6058,7
6059,7
6060,-1
6061,7
6062,10
6063,7
6064,7
6065,7
6066,7
6067,7
6068,7
6069,7
6070,-1
6071,7
6072,-1
6073,-1
6074,6
6075,7
6076,7
6077,-1
6078,6
6079,-1
6080,7
6081,7
6082,7
6083,-1
6084,8
6085,6
6086,6
6087,7
6088,-1
6089,2
6090,-1
6091,7
6092,-1
6093,7
6094,7
6095,6
6096,7
6097,7
6098,8
6099,3
6100,6
6101,-1
6102,-1
6103,-1
6104,6
6105,-1
6106,6
6107,3
6108,7
6109,6
6110,8
6111,-1
6112,-1
6113,-1
6114,-1
6115,6
6116,3
6117,-1
6118,-1
6119,1
6120,1
6121,6
6122,1
6123,2
6124,-1
6125,3
6126,6
6127,7
6128,7
6129,-1
6130,-1
6131,6
6132,7
6133,-1
6134,-1
6135,3
6136,7
6137,3
6138,7
6139,-1
6140,5
6141,-1
6142,3
6143,3
6144,3
6145,-1
6146,7
6147,7
6148,5
6149,5
6150,-1
6151,7
6152,7
6153,-1
6154,-1
6155,5
6156,5
6157,-1
6158,-1
6159,5
6160,7
6161,7
6162,-1
6163,3
6164,-1
6165,-1
6166,-1
6167,3
6168,5
6169,-1
6170,3
6171,-1
6172,6
6173,-1
6174,7
6175,-1
6176,7
6177,7
6178,7
6179,7
6180,-1
6181,7
6182,7
6183,8
6184,-1
6185,-1
6186,7
6187,-1
6188,5
6189,3
6190,-1
6191,6
6192,-1
6193,6
6194,7
6195,7
6196,-1
6197,1
6198,-1
6199,-1
6200,-1
6201,-1
6202,6
6203,5
6204,6
6205,6
6206,-1
6207,3
6208,6
6209,3
6210,7
6211,-1
6212,3
6213,-1
6214,3
6215,-1
6216,3
6217,6
6218,-1
6219,6
6220,-1
6221,-1
6222,1
6223,3
6224,7
6225,5
6226,-1
6227,-1
6228,6
6229,6
6230,-1
6231,-1
6232,-1
6233,7
6234,7
6235,7
6236,-1
6237,6
6238,1
6239,-1
6240,7
6241,-1
6242,-1
6243,-1
6244,7
6245,-1
6246,-1
6247,-1
6248,1
6249,-1
6250,-1
6251,8
6252,7
6253,6
6254,6
6255,3
6256,-1
6257,3
6258,-1
6259,-1
6260,6
6261,3
6262,-1
6263,-1
6264,6
6265,6
6266,-1
6267,-1
6268,6
6269,-1
6270,3
6271,-1
6272,-1
6273,-1
6274,-1
6275,3
6276,6
6277,7
6278,2
6279,-1
6280,-1
6281,3
6282,-1
6283,2
6284,1
6285,6
6286,3
6287,-1
6288,1
6289,-1
6290,7
6291,8
6292,-1
6293,-1
6294,3
6295,7
6296,5
6297,-1
6298,-1
6299,-1
6300,-1
6301,3
6302,7
6303,-1
6304,8
6305,6
6306,3
6307,5
6308,7
6309,-1
6310,-1
6311,-1
6312,-1
6313,7
6314,-1
6315,7
6316,7
6317,-1
6318,6
6319,6
6320,5
6321,7
6322,-1
6323,3
6324,7
6325,7
6326,5
6327,1
6328,7
6329,5
6330,5
6331,3
6332,3
6333,3
6334,7
6335,0
6336,5
6337,2
6338,5
6339,-1
6340,-1
6341,-1
6342,-1
6343,7
6344,7
6345,0
6346,3
6347,5
6348,3
6349,7
6350,3
6351,-1
6352,6
6353,-1
6354,2
6355,8
6356,5
6357,3
6358,-1
6359,-1
6360,-1
6361,3
6362,7
6363,-1
6364,-1
6365,-1
6366,-1
6367,3
6368,8
6369,6
6370,-1
6371,-1
6372,7
6373,3
6374,-1
6375,6
6376,-1
6377,-1
6378,-1
6379,3
6380,10
6381,3
6382,-1
6383,-1
6384,5
6385,3
6386,6
6387,3
6388,2
6389,6
6390,-1
6391,-1
6392,7
6393,6
6394,3
6395,-1
6396,-1
6397,-1
6398,1
6399,-1
6400,1
6401,7
6402,2
6403,-1
6404,-1
6405,-1
6406,8
6407,3
6408,-1
6409,6
6410,-1
6411,7
6412,3
6413,7
6414,8
6415,6
6416,2
6417,5
6418,-1
6419,6
6420,5
6421,-1
6422,6
6423,-1
6424,6
6425,-1
6426,-1
6427,6
6428,-1
6429,7
6430,3
6431,5
6432,7
6433,6
6434,5
6435,-1
6436,7
6437,3
6438,7
6439,3
6440,7
6441,-1
6442,-1
6443,-1
6444,-1
6445,-1
6446,-1
6447,-1
6448,1
6449,3
6450,3
6451,-1
6452,-1
6453,7
6454,-1
6455,6
6456,1
6457,-1
6458,-1
6459,-1
6460,6
6461,-1
6462,2
6463,-1
6464,3
6465,5
6466,-1
6467,5
6468,-1
6469,-1
6470,-1
6471,-1
6472,3
6473,-1
6474,-1
6475,-1
6476,2
6477,6
6478,-1
6479,-1
6480,8
6481,7
6482,3
6483,1
6484,8
6485,-1
6486,-1
6487,-1
6488,-1
6489,-1
6490,-1
6491,6
6492,-1
6493,2
6494,3
6495,3
6496,3
6497,-1
6498,-1
6499,5
6500,3
6501,1
6502,-1
6503,2
6504,2
6505,-1
6506,-1
6507,8
6508,-1
6509,-1
6510,8
6511,-1
6512,-1
6513,1
6514,-1
6515,1
6516,1
6517,6
6518,0
6519,1
6520,3
6521,9
6522,2
6523,-1
6524,2
6525,-1
6526,0
6527,-1
6528,1
6529,1
6530,3
6531,3
6532,2
6533,1
6534,-1
6535,3
6536,3
6537,6
6538,3
6539,3
6540,2
6541,2
6542,-1
6543,0
6544,-1
6545,3
6546,8
6547,-1
6548,-1
6549,1
6550,-1
6551,-1
6552,-1
6553,1
6554,3
6555,8
6556,6
6557,2
6558,-1
6559,-1
6560,-1
6561,-1
6562,-1
6563,-1
6564,-1
6565,-1
6566,0
6567,7
6568,5
6569,0
6570,5
6571,-1
6572,5
6573,-1
6574,-1
6575,3
6576,-1
6577,10
6578,-1
6579,2
6580,-1
6581,8
6582,1
6583,-1
6584,8
6585,7
6586,-1
6587,1
6588,0
6589,-1
6590,1
6591,8
6592,8
6593,-1
6594,0
6595,-1
6596,-1
6597,-1
6598,-1
6599,-1
6600,5
6601,2
6602,2
6603,3
6604,2
6605,2
6606,7
6607,-1
6608,0
6609,0
6610,10
6611,8
6612,6
6613,-1
6614,1
6615,8
6616,10
6617,-1
6618,-1
6619,-1
6620,-1
6621,-1
6622,-1
6623,-1
6624,-1
6625,-1
6626,-1
6627,-1
6628,2
6629,8
6630,-1
6631,-1
6632,0
6633,-1
6634,-1
6635,-1
6636,-1
6637,5
6638,-1
6639,1
6640,-1
6641,-1
6642,-1
6643,2
6644,3
6645,-1
6646,2
6647,3
6648,0
6649,-1
6650,3
6651,3
6652,-1
6653,-1
6654,3
6655,5
6656,-1
6657,-1
6658,-1
6659,-1
6660,-1
6661,-1
6662,8
6663,8
6664,5
6665,8
6666,5
6667,5
6668,5
6669,5
6670,-1
6671,1
6672,-1
6673,-1
6674,-1
6675,-1
6676,8
6677,-1
6678,9
6679,-1
6680,-1
6681,5
6682,5
6683,-1
6684,-1
6685,1
6686,-1
6687,8
6688,-1
6689,5
6690,-1
6691,1
6692,-1
6693,6
6694,-1
6695,-1
6696,5
6697,-1
6698,10
6699,-1
6700,5
6701,-1
6702,-1
6703,-1
6704,9
6705,-1
6706,-1
6707,-1
6708,4
6709,5
6710,-1
6711,7
6712,-1
6713,-1
6714,-1
6715,2
6716,5
6717,8
6718,4
6719,8
6720,8
6721,-1
6722,-1
6723,1
6724,8
6725,7
6726,9
6727,-1
6728,9
6729,7
6730,7
6731,5
6732,-1
6733,7
6734,-1
6735,4
6736,7
6737,1
6738,7
6739,-1
6740,-1
6741,-1
6742,-1
6743,-1
6744,0
6745,7
6746,10
6747,-1
6748,6
6749,5
6750,8
6751,-1
6752,-1
6753,-1
6754,1
6755,4
6756,6
6757,5
6758,-1
6759,5
6760,8
6761,-1
6762,5
6763,-1
6764,5
6765,1
6766,-1
6767,-1
6768,7
6769,7
6770,7
6771,2
6772,-1
6773,-1
6774,1
6775,-1
6776,-1
6777,3
6778,4
6779,-1
6780,5
6781,0
6782,1
6783,-1
6784,10
6785,1
6786,-1
6787,6
6788,10
6789,-1
6790,0
6791,-1
6792,-1
6793,-1
6794,8
6795,2
6796,6
6797,-1
6798,3
6799,-1
6800,-1
6801,5
6802,-1
6803,-1
6804,-1
6805,10
6806,1
6807,-1
6808,-1
6809,-1
6810,8
6811,-1
6812,8
6813,5
6814,4
6815,9
6816,-1
6817,-1
6818,2
6819,7
6820,-1
6821,-1
6822,-1
6823,8
6824,-1
6825,5
6826,-1
6827,5
6828,6
6829,6
6830,-1
6831,10
6832,1
6833,5
6834,-1
6835,-1
6836,-1
6837,-1
6838,-1
6839,2
6840,3
6841,-1
6842,-1
6843,5
6844,5
6845,2
6846,-1
6847,-1
6848,-1
6849,1
6850,-1
6851,8
6852,-1
6853,-1
6854,-1
6855,-1
6856,-1
6857,10
6858,-1
6859,1
6860,-1
6861,3
6862,2
6863,-1
6864,-1
6865,-1
6866,-1
6867,1
6868,-1
6869,-1
6870,5
6871,-1
6872,-1
6873,-1
6874,-1
6875,-1
6876,0
6877,-1
6878,-1
6879,-1
6880,1
6881,1
6882,-1
6883,-1
6884,2
6885,-1
6886,-1
6887,-1
6888,3
6889,1
6890,-1
6891,-1
6892,2
6893,-1
6894,2
6895,-1
6896,-1
6897,-1
6898,1
6899,-1
6900,3
6901,3
6902,0
6903,3
6904,-1
6905,-1
6906,-1
6907,-1
6908,6
6909,8
6910,7
6911,-1
6912,-1
6913,-1
6914,3
6915,2
6916,7
6917,1
6918,-1
6919,-1
6920,5
6921,10
6922,10
6923,-1
6924,9
6925,-1
6926,1
6927,-1
6928,6
6929,3
6930,5
6931,-1
6932,7
6933,1
6934,-1
6935,6
6936,3
6937,-1
6938,8
6939,-1
6940,2
6941,2
6942,-1
6943,-1
6944,1
6945,8
6946,7
6947,-1
6948,-1
6949,-1
6950,3
6951,10
6952,6
6953,-1
6954,-1
6955,8
6956,8
6957,5
6958,7
6959,-1
6960,-1
6961,2
6962,-1
6963,5
6964,-1
6965,-1
6966,1
6967,8
6968,-1
6969,0
6970,-1
6971,-1
6972,7
6973,8
6974,-1
6975,3
6976,-1
6977,8
6978,1
6979,-1
6980,3
6981,0
6982,-1
6983,3
6984,-1
6985,1
6986,8
6987,2
6988,-1
6989,3
6990,-1
6991,-1
6992,-1
6993,6
6994,-1
6995,-1
6996,-1
6997,3
6998,-1
6999,3
7000,-1
7001,-1
7002,-1
7003,-1
7004,5
7005,-1
7006,2
7007,5
7008,-1
7009,-1
7010,1
7011,3
7012,10
7013,8
7014,-1
7015,1
7016,-1
7017,3
7018,2
7019,1
7020,-1
7021,2
7022,-1
7023,6
7024,-1
7025,-1
7026,-1
7027,-1
7028,3
7029,1
7030,-1
7031,3
7032,-1
7033,10
7034,0
7035,6
7036,-1
7037,-1
7038,-1
7039,1
7040,-1
7041,1
7042,2
7043,-1
7044,-1
7045,1
7046,-1
7047,-1
7048,-1
7049,-1
7050,-1
7051,2
7052,3
7053,6
7054,-1
7055,2
7056,-1
7057,-1
7058,1
7059,2
7060,3
7061,2
7062,-1
7063,-1
7064,5
7065,5
7066,-1
7067,-1
7068,-1
7069,7
7070,-1
7071,-1
7072,-1
7073,-1
7074,3
7075,5
7076,2
7077,-1
7078,-1
7079,-1
7080,1
7081,7
7082,3
7083,7
7084,-1
7085,6
7086,-1
7087,-1
7088,-1
7089,-1
7090,-1
7091,7
7092,-1
7093,10
7094,10
7095,-1
7096,-1
7097,-1
7098,-1
7099,-1
7100,-1
7101,-1
7102,-1
7103,4
7104,1
7105,5
7106,1
7107,1
7108,-1
7109,6
7110,3
7111,-1
7112,1
7113,-1
7114,3
7115,1
7116,2
7117,-1
7118,-1
7119,-1
7120,3
7121,2
7122,1
7123,5
7124,-1
7125,-1
7126,3
7127,-1
7128,3
7129,2
7130,3
7131,-1
7132,2
7133,-1
7134,3
7135,-1
7136,8
7137,-1
7138,3
7139,-1
7140,-1
7141,-1
7142,-1
7143,-1
7144,6
7145,-1
7146,5
7147,5
7148,6
7149,8
7150,1
7151,3
7152,-1
7153,8
7154,7
7155,10
7156,-1
7157,-1
7158,-1
7159,2
7160,5
7161,-1
7162,-1
7163,8
7164,7
7165,-1
7166,1
7167,-1
7168,3
7169,-1
7170,-1
7171,-1
7172,-1
7173,-1
7174,-1
7175,-1
7176,-1
7177,2
7178,-1
7179,-1
7180,3
7181,5
7182,-1
7183,3
7184,2
7185,5
7186,-1
7187,5
7188,-1
7189,-1
7190,-1
7191,-1
7192,2
7193,1
7194,-1
7195,-1
7196,-1
7197,3
7198,2
7199,3
7200,-1
7201,1
7202,3
7203,-1
7204,5
7205,4
7206,7
7207,7
7208,2
7209,6
7210,8
7211,5
7212,8
7213,5
7214,9
7215,8
7216,3
7217,-1
7218,7
7219,2
7220,5
7221,8
7222,7
7223,5
7224,8
7225,7
7226,7
7227,10
7228,-1
7229,8
7230,-1
7231,-1
7232,-1
7233,10
7234,5
7235,-1
7236,-1
7237,-1
7238,8
7239,8
7240,-1
7241,-1
7242,7
7243,1
7244,7
7245,10
7246,8
7247,5
7248,-1
7249,-1
7250,-1
7251,7
7252,7
7253,3
7254,5
7255,-1
7256,7
7257,5
7258,4
7259,7
7260,5
7261,5
7262,-1
7263,8
7264,2
7265,-1
7266,8
7267,-1
7268,5
7269,8
7270,7
7271,10
7272,-1
7273,-1
7274,2
7275,-1
7276,-1
7277,-1
7278,-1
7279,10
7280,-1
7281,6
7282,-1
7283,3
7284,-1
7285,-1
7286,6
7287,1
7288,-1
7289,-1
7290,-1
7291,-1
7292,-1
7293,-1
7294,1
7295,-1
7296,0
7297,0
7298,2
7299,-1
7300,-1
7301,7
7302,-1
7303,8
7304,10
7305,-1
7306,8
7307,-1
7308,7
7309,7
7310,-1
7311,8
7312,-1
7313,-1
7314,8
7315,-1
7316,7
7317,-1
7318,3
7319,5
7320,7
7321,8
7322,3
7323,5
7324,7
7325,-1
7326,-1
7327,1
7328,8
7329,3
7330,8
7331,8
7332,8
7333,-1
7334,3
7335,8
7336,-1
7337,0
7338,-1
7339,0
7340,-1
7341,-1
7342,-1
7343,-1
7344,-1
7345,-1
7346,3
7347,-1
7348,0
7349,8
7350,7
7351,6
7352,8
7353,8
7354,-1
7355,6
7356,-1
7357,3
7358,8
7359,-1
7360,7
7361,-1
7362,3
7363,5
7364,2
7365,-1
7366,5
7367,5
7368,-1
7369,-1
7370,2
7371,-1
7372,8
7373,9
7374,5
7375,-1
7376,-1
7377,6
7378,5
7379,1
7380,-1
7381,5
7382,-1
7383,-1
7384,-1
7385,-1
7386,-1
7387,8
7388,-1
7389,3
7390,-1
7391,5
7392,-1
7393,-1
7394,1
7395,-1
7396,-1
7397,2
7398,2
7399,2
7400,1
7401,3
7402,1
7403,1
7404,-1
7405,-1
7406,-1
7407,1
7408,2
7409,2
7410,-1
7411,2
7412,-1
7413,-1
7414,6
7415,-1
7416,-1
7417,1
7418,-1
7419,8
7420,-1
7421,-1
7422,8
7423,0
7424,-1
7425,-1
7426,-1
7427,6
7428,7
7429,8
7430,8
7431,-1
7432,6
7433,6
7434,8
7435,8
7436,5
7437,-1
7438,3
7439,-1
7440,-1
7441,-1
7442,-1
7443,2
7444,1
7445,-1
7446,-1
7447,-1
7448,-1
7449,-1
7450,8
7451,8
7452,-1
7453,8
7454,10
7455,7
7456,5
7457,-1
7458,8
7459,-1
7460,-1
7461,-1
7462,8
7463,1
7464,8
7465,9
7466,-1
7467,10
7468,1
7469,-1
7470,1
7471,1
7472,-1
7473,2
7474,-1
7475,10
7476,1
7477,-1
7478,10
7479,2
7480,-1
7481,-1
7482,-1
7483,-1
7484,-1
7485,2
7486,0
7487,-1
7488,-1
7489,-1
7490,-1
7491,-1
7492,1
7493,-1
7494,3
7495,2
7496,2
7497,5
7498,-1
7499,5
7500,5
7501,7
7502,-1
7503,-1
7504,-1
7505,-1
7506,-1
7507,9
7508,7
7509,5
7510,7
7511,8
7512,6
7513,5
7514,7
7515,5
7516,8
7517,-1
7518,5
7519,4
7520,-1
7521,-1
7522,5
7523,6
7524,7
7525,8
7526,-1
7527,5
7528,8
7529,-1
7530,8
7531,7
7532,8
7533,-1
7534,8
7535,5
7536,5
7537,8
7538,-1
7539,8
7540,-1
7541,7
7542,-1
7543,5
7544,7
7545,7
7546,6
7547,-1
7548,1
7549,8
7550,-1
7551,-1
7552,-1
7553,7
7554,-1
7555,-1
7556,5
7557,5
7558,-1
7559,1
7560,5
7561,-1
7562,10
7563,8
7564,8
7565,-1
7566,1
7567,-1
7568,-1
7569,-1
7570,2
7571,-1
7572,7
7573,8
7574,-1
7575,5
7576,-1
7577,5
7578,10
7579,-1
7580,6
7581,-1
7582,-1
7583,2
7584,-1
7585,-1
7586,-1
7587,5
7588,-1
7589,-1
7590,-1
7591,8
7592,7
7593,-1
7594,-1
7595,-1
7596,-1
7597,1
7598,-1
7599,-1
7600,-1
7601,-1
7602,-1
7603,3
7604,1
7605,-1
7606,8
7607,10
7608,8
7609,2
7610,5
7611,-1
7612,8
7613,-1
7614,-1
7615,5
7616,-1
7617,-1
7618,6
7619,8
7620,-1
7621,8
7622,10
7623,5
7624,-1
7625,-1
7626,5
7627,8
7628,7
7629,-1
7630,5
7631,5
7632,7
7633,-1
7634,8
7635,7
7636,5
7637,8
7638,7
7639,5
7640,8
7641,5
7642,6
7643,7
7644,-1
7645,7
7646,3
7647,8
7648,-1
7649,6
7650,-1
7651,1
7652,0
7653,7
7654,7
7655,2
7656,-1
7657,10
7658,5
7659,-1
7660,3
7661,9
7662,-1
7663,-1
7664,1
7665,0
7666,6
7667,10
7668,-1
7669,0
7670,6
7671,-1
7672,-1
7673,3
7674,0
7675,2
7676,-1
7677,1
7678,-1
7679,0
7680,10
7681,8
7682,5
7683,7
7684,8
7685,-1
7686,-1
7687,5
7688,8
7689,6
7690,-1
7691,-1
7692,4
7693,5
7694,-1
7695,1
7696,-1
7697,9
7698,10
7699,10
7700,2
7701,10
7702,3
7703,7
7704,7
7705,2
7706,-1
7707,5
7708,5
7709,7
7710,-1
7711,-1
7712,-1
7713,-1
7714,-1
7715,-1
7716,5
7717,-1
7718,-1
7719,8
7720,7
7721,-1
7722,9
7723,8
7724,5
7725,-1
7726,-1
7727,5
7728,5
7729,2
7730,7
7731,-1
7732,0
7733,-1
7734,-1
7735,-1
7736,-1
7737,10
7738,10
7739,-1
7740,10
7741,-1
7742,-1
7743,-1
7744,9
7745,1
7746,-1
7747,9
7748,9
7749,2
7750,3
7751,1
7752,-1
7753,-1
7754,-1
7755,0
7756,1
7757,3
7758,0
7759,3
7760,5
7761,5
7762,10
7763,6
7764,5
7765,1
7766,8
7767,-1
7768,-1
7769,8
7770,-1
7771,-1
7772,8
7773,-1
7774,5
7775,5
7776,2
7777,-1
7778,-1
7779,10
7780,8
7781,-1
7782,-1
7783,2
7784,-1
7785,2
7786,-1
7787,-1
7788,10
7789,-1
7790,1
7791,-1
7792,5
7793,8
7794,7
7795,2
7796,2
7797,-1
7798,8
7799,-1
7800,8
7801,5
7802,-1
7803,10
7804,-1
7805,-1
7806,-1
7807,-1
7808,3
7809,10
7810,0
7811,2
7812,9
7813,-1
7814,0
7815,-1
7816,-1
7817,-1
7818,5
7819,-1
7820,3
7821,1
7822,-1
7823,-1
7824,0
7825,3
7826,-1
7827,3
7828,3
7829,3
7830,7
7831,8
7832,-1
7833,7
7834,6
7835,6
7836,-1
7837,3
7838,6
7839,-1
7840,-1
7841,8
7842,7
7843,-1
7844,7
7845,-1
7846,-1
7847,6
7848,0
7849,-1
7850,0
7851,7
7852,2
7853,-1
7854,-1
7855,-1
7856,-1
7857,-1
7858,-1
7859,0
7860,0
7861,-1
7862,-1
7863,-1
7864,-1
7865,2
7866,3
7867,-1
7868,3
7869,2
7870,2
7871,-1
7872,-1
7873,6
7874,2
7875,6
7876,8
7877,-1
7878,1
7879,3
7880,7
7881,3
7882,10
7883,4
7884,7
7885,8
7886,7
7887,-1
7888,10
7889,-1
7890,7
7891,-1
7892,7
7893,8
7894,7
7895,8
7896,10
7897,2
7898,7
7899,-1
7900,0
7901,6
7902,-1
7903,7
7904,-1
7905,-1
7906,7
7907,7
7908,-1
7909,-1
7910,-1
7911,-1
7912,3
7913,-1
7914,7
7915,7
7916,2
7917,7
7918,-1
7919,3
7920,-1
7921,0
7922,8
7923,3
7924,0
7925,-1
7926,2
7927,-1
7928,2
7929,-1
7930,8
7931,-1
7932,7
7933,3
7934,0
7935,-1
7936,0
7937,7
7938,1
7939,-1
7940,-1
7941,7
